Num_Quest	Post	Age	Gender	Years_Service	Years_Operations	Command_Area	Homicide	Homicide_Robbery	Vehicle_Robbery	Home_Robbery	Street_Robbery	Cargo_Theft	Bank_Robbery	Comertial_Establish_Robbery	Theft	Kidnapping	Drug_Seizure	Arm_Seizure	Threat	Narcotic_Use	Drug_Trafficking	Disruption_of_Silence	Traffic_Accident	Illegal_Weapon	Domestic_Violence	Bank_Alarm	Strategy
244.0	2.0	39.0	1.0	19.0	15.0	1.0	2.0	4.0	3.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	2.0	4.0	2.0	4.0	8.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	9.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	4.0	3.0	5.0	4.0	5.0	10.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	4.0	3.0	5.0	4.0	5.0	11.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	4.0	5.0	5.0	4.0	4.0	3.0	3.0	3.0	4.0	2.0	2.0	12.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	4.0	5.0	5.0	3.0	3.0	5.0	2.0	2.0	13.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	2.0	3.0	5.0	3.0	3.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	2.0	1.0	14.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	4.0	5.0	4.0	2.0	5.0	4.0	4.0	15.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	4.0	5.0	4.0	2.0	5.0	4.0	4.0	16.0
244.0	2.0	39.0	1.0	19.0	15.0	1.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	3.0	4.0	5.0	2.0	4.0	4.0	4.0	2.0	2.0	2.0	1.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	3.0	5.0	3.0	4.0	3.0	2.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	2.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	4.0	3.0	5.0	3.0	2.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	3.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	4.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	1.0	2.0	5.0	1.0	2.0	4.0	4.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	4.0	1.0	1.0	1.0	5.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	3.0	5.0	1.0	4.0	4.0	2.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	6.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	4.0	1.0	4.0	3.0	2.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	7.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	8.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	3.0	1.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	9.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	4.0	1.0	1.0	10.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	4.0	1.0	1.0	11.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	4.0	1.0	1.0	12.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	1.0	4.0	4.0	1.0	1.0	5.0	1.0	1.0	4.0	1.0	1.0	13.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	1.0	2.0	4.0	1.0	2.0	5.0	1.0	1.0	2.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	14.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	4.0	3.0	3.0	4.0	1.0	5.0	5.0	3.0	1.0	5.0	3.0	5.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	15.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	3.0	2.0	3.0	4.0	1.0	4.0	5.0	2.0	1.0	5.0	3.0	5.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	16.0
245.0	1.0	25.0	1.0	7.0	4.0	1.0	2.0	2.0	3.0	3.0	1.0	4.0	5.0	4.0	1.0	5.0	3.0	4.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	17.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	1.0	3.0	3.0	1.0	4.0	2.0	3.0	4.0	4.0	2.0	2.0	2.0	3.0	4.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	4.0	3.0	4.0	3.0	4.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	3.0	1.0	2.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	2.0	4.0	3.0	4.0	3.0	3.0	4.0	4.0	2.0	3.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	2.0	1.0	3.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	1.0	1.0	1.0	2.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	4.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	3.0	2.0	4.0	3.0	3.0	4.0	4.0	1.0	2.0	2.0	3.0	4.0	3.0	1.0	1.0	2.0	1.0	1.0	5.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	3.0	1.0	6.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	4.0	2.0	4.0	4.0	4.0	4.0	3.0	2.0	3.0	4.0	3.0	4.0	4.0	5.0	4.0	3.0	2.0	1.0	7.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	1.0	2.0	2.0	2.0	3.0	2.0	2.0	3.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	8.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	1.0	2.0	2.0	2.0	4.0	3.0	3.0	4.0	4.0	2.0	2.0	2.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	9.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	2.0	5.0	5.0	3.0	3.0	5.0	2.0	1.0	4.0	1.0	1.0	10.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	2.0	5.0	5.0	3.0	4.0	5.0	1.0	1.0	5.0	1.0	1.0	11.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	1.0	4.0	1.0	1.0	12.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	2.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	4.0	1.0	4.0	4.0	1.0	1.0	3.0	1.0	1.0	13.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	1.0	2.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	1.0	4.0	4.0	1.0	3.0	4.0	1.0	4.0	3.0	1.0	1.0	14.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	3.0	4.0	5.0	1.0	1.0	4.0	3.0	2.0	15.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	3.0	5.0	5.0	3.0	5.0	5.0	1.0	1.0	4.0	2.0	2.0	16.0
246.0	1.0	53.0	1.0	32.0	32.0	5.0	3.0	3.0	4.0	3.0	3.0	4.0	3.0	4.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	2.0	3.0	4.0	3.0	1.0	17.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	2.0	1.0	1.0	4.0	1.0	4.0	3.0	3.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	2.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	2.0	1.0	3.0	3.0	1.0	4.0	3.0	1.0	1.0	3.0	1.0	1.0	2.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	2.0	3.0	3.0	2.0	4.0	2.0	4.0	3.0	2.0	1.0	3.0	3.0	1.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	3.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	3.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	4.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	1.0	3.0	3.0	5.0	3.0	5.0	4.0	4.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	5.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	1.0	4.0	3.0	5.0	4.0	5.0	4.0	3.0	1.0	4.0	4.0	1.0	4.0	4.0	1.0	1.0	4.0	1.0	1.0	6.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	2.0	4.0	3.0	5.0	4.0	5.0	4.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	7.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	2.0	4.0	3.0	5.0	4.0	5.0	4.0	3.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	8.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	1.0	4.0	2.0	5.0	4.0	2.0	2.0	2.0	1.0	4.0	4.0	1.0	4.0	4.0	1.0	1.0	4.0	1.0	1.0	9.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	1.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	10.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	4.0	3.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	1.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	11.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	3.0	3.0	4.0	2.0	2.0	3.0	2.0	2.0	3.0	1.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	12.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	2.0	2.0	4.0	2.0	3.0	4.0	3.0	2.0	2.0	1.0	4.0	4.0	1.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	13.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	1.0	3.0	5.0	3.0	4.0	4.0	2.0	2.0	2.0	1.0	3.0	3.0	1.0	2.0	3.0	1.0	1.0	3.0	1.0	1.0	14.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	1.0	1.0	4.0	4.0	1.0	15.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	5.0	5.0	1.0	3.0	4.0	1.0	1.0	4.0	1.0	1.0	16.0
247.0	1.0	38.0	1.0	15.0	11.0	5.0	3.0	3.0	3.0	5.0	4.0	3.0	3.0	3.0	3.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	4.0	4.0	1.0	17.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	2.0	2.0	4.0	1.0	4.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	2.0	1.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	2.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	3.0	3.0	3.0	4.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	1.0	2.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	1.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	2.0	3.0	5.0	2.0	4.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	2.0	5.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	6.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	7.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	8.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	1.0	2.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	9.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	10.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	11.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	12.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	13.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	14.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	15.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	2.0	2.0	16.0
248.0	3.0	39.0	1.0	18.0	14.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	3.0	17.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	3.0	2.0	4.0	5.0	1.0	4.0	5.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	5.0	4.0	4.0	3.0	3.0	4.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	5.0	4.0	4.0	2.0	4.0	4.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	1.0	1.0	1.0	4.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	1.0	1.0	2.0	4.0	1.0	3.0	4.0	3.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	5.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	3.0	5.0	3.0	4.0	5.0	3.0	4.0	3.0	3.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	6.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	3.0	5.0	4.0	4.0	5.0	4.0	4.0	3.0	3.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	7.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	3.0	1.0	2.0	4.0	1.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	8.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	5.0	4.0	4.0	5.0	3.0	4.0	3.0	4.0	3.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	9.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	4.0	4.0	2.0	4.0	4.0	3.0	1.0	4.0	5.0	5.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	10.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	5.0	4.0	2.0	3.0	4.0	3.0	1.0	4.0	4.0	5.0	1.0	1.0	3.0	1.0	1.0	5.0	1.0	1.0	11.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	4.0	4.0	2.0	3.0	4.0	3.0	1.0	4.0	5.0	5.0	1.0	1.0	3.0	1.0	1.0	5.0	1.0	1.0	12.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	4.0	5.0	4.0	2.0	4.0	5.0	3.0	1.0	4.0	4.0	5.0	1.0	1.0	3.0	1.0	1.0	5.0	1.0	1.0	13.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	2.0	5.0	4.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	3.0	1.0	1.0	3.0	1.0	4.0	3.0	1.0	1.0	14.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	3.0	5.0	1.0	5.0	1.0	1.0	15.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	3.0	5.0	1.0	5.0	1.0	1.0	16.0
249.0	1.0	33.0	1.0	13.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	3.0	5.0	1.0	5.0	1.0	1.0	17.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	3.0	3.0	3.0	3.0	5.0	1.0	1.0	4.0	4.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	1.0	1.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	1.0	2.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	2.0	2.0	3.0	3.0	4.0	2.0	1.0	3.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	3.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	2.0	3.0	1.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	4.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	2.0	2.0	3.0	3.0	5.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	5.0	3.0	1.0	5.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	3.0	3.0	3.0	3.0	5.0	4.0	3.0	2.0	2.0	1.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	3.0	1.0	6.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	3.0	3.0	3.0	3.0	5.0	4.0	3.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	2.0	1.0	7.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	2.0	2.0	3.0	3.0	5.0	4.0	2.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	8.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	1.0	1.0	3.0	1.0	4.0	2.0	1.0	4.0	4.0	1.0	2.0	2.0	1.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	9.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	3.0	4.0	4.0	4.0	2.0	2.0	2.0	1.0	10.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	1.0	11.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	4.0	3.0	1.0	12.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	4.0	3.0	1.0	13.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	1.0	1.0	5.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0	3.0	1.0	1.0	14.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	5.0	5.0	5.0	3.0	4.0	4.0	5.0	3.0	3.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	3.0	4.0	4.0	2.0	15.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	5.0	5.0	4.0	2.0	4.0	4.0	5.0	3.0	3.0	5.0	5.0	5.0	3.0	4.0	4.0	4.0	2.0	5.0	5.0	2.0	16.0
250.0	4.0	46.0	1.0	22.0	22.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	3.0	2.0	17.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	3.0	3.0	3.0	3.0	5.0	1.0	1.0	4.0	4.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	1.0	1.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	1.0	2.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	2.0	2.0	3.0	3.0	4.0	2.0	1.0	3.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	3.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	2.0	3.0	1.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	4.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	2.0	2.0	3.0	3.0	5.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	5.0	3.0	1.0	5.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	3.0	3.0	3.0	3.0	5.0	4.0	3.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	3.0	1.0	6.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	3.0	3.0	3.0	3.0	5.0	4.0	3.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	2.0	1.0	7.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	1.0	2.0	3.0	3.0	5.0	4.0	2.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	8.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	1.0	1.0	3.0	1.0	4.0	2.0	1.0	4.0	4.0	1.0	2.0	2.0	1.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	9.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	3.0	4.0	4.0	4.0	2.0	2.0	2.0	1.0	10.0
251.0	2.0	36.0	1.0	16.0	16.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	1.0	11.0
