t	Year	Month	Date	Hour	Day	Holidays	Flow_1	Flow_2
3092	2013	5	9	20	5	0	3304	4112
3093	2013	5	9	21	5	0	2409	3946
3094	2013	5	9	22	5	0	1764	2487
3095	2013	5	9	23	5	0	1183	1454
3096	2013	5	10	0 	6	0	733	753
3097	2013	5	10	1 	6	0	391	394
3098	2013	5	10	2 	6	0	260	203
3099	2013	5	10	3 	6	0	281	233
3100	2013	5	10	4 	6	0	544	496
3101	2013	5	10	5 	6	0	1914	1598
3102	2013	5	10	6 	6	0	5215	3618
3103	2013	5	10	7 	6	0	4765	4147
3104	2013	5	10	8 	6	0	4815	3242
3105	2013	5	10	9 	6	0	4415	3113
3106	2013	5	10	10	6	0	4365	3512
3107	2013	5	10	11	6	0	4179	3359
3108	2013	5	10	12	6	0	4310	3889
3109	2013	5	10	13	6	0	4358	4021
3110	2013	5	10	14	6	0	4301	4326
3111	2013	5	10	15	6	0	4408	3174
3112	2013	5	10	16	6	0	4713	5197
3113	2013	5	10	17	6	0	4701	5066
3114	2013	5	10	18	6	0	4621	5094
3115	2013	5	10	19	6	0	4019	4974
3116	2013	5	10	20	6	0	3711	4406
3117	2013	5	10	21	6	0	2833	3578
3118	2013	5	10	22	6	0	2308	2949
3119	2013	5	10	23	6	0	1401	2181
3120	2013	5	11	0 	7	0	1385	1219
3121	2013	5	11	1 	7	0	755	782
3122	2013	5	11	2 	7	0	501	418
3123	2013	5	11	3 	7	0	526	314
3124	2013	5	11	4 	7	0	703	382
3125	2013	5	11	5 	7	0	1166	819
3126	2013	5	11	6 	7	0	2153	1823
3127	2013	5	11	7 	7	0	3626	2801
3128	2013	5	11	8 	7	0	3958	3379
3129	2013	5	11	9 	7	0	3995	3534
3130	2013	5	11	10	7	0	4166	3706
3131	2013	5	11	11	7	0	4079	3704
3132	2013	5	11	12	7	0	4185	4144
3133	2013	5	11	13	7	0	4418	4247
3134	2013	5	11	14	7	0	4186	4239
3135	2013	5	11	15	7	0	3967	3857
3136	2013	5	11	16	7	0	4113	3929
3137	2013	5	11	17	7	0	4234	3724
3138	2013	5	11	18	7	0	4159	4023
3139	2013	5	11	19	7	0	3945	4213
3140	2013	5	11	20	7	0	3223	4041
3141	2013	5	11	21	7	0	2700	2984
3142	2013	5	11	22	7	0	2498	2492
3143	2013	5	11	23	7	0	2238	2222
3144	2013	5	12	0 	1	1	1687	1375
3145	2013	5	12	1 	1	1	1734	832
3146	2013	5	12	2 	1	1	937	506
3147	2013	5	12	3 	1	1	579	354
3148	2013	5	12	4 	1	1	580	366
3149	2013	5	12	5 	1	1	840	513
3150	2013	5	12	6 	1	1	1229	861
3151	2013	5	12	7 	1	1	1561	1268
3152	2013	5	12	8 	1	1	1930	1539
3153	2013	5	12	9 	1	1	2738	1988
3154	2013	5	12	10	1	1	3565	2737
3155	2013	5	12	11	1	1	4817	4127
3156	2013	5	12	12	1	1	5071	4570
3157	2013	5	12	13	1	1	5112	4048
3158	2013	5	12	14	1	1	3302	3343
3159	2013	5	12	15	1	1	2959	3089
3160	2013	5	12	16	1	1	3758	3882
3161	2013	5	12	17	1	1	4219	4454
3162	2013	5	12	18	1	1	4559	4757
3163	2013	5	12	19	1	1	3891	5083
3164	2013	5	12	20	1	1	2756	4502
3165	2013	5	12	21	1	1	2315	4111
3166	2013	5	12	22	1	1	1577	2485
3167	2013	5	12	23	1	1	956	1263
3168	2013	5	13	0 	2	0	453	582
3169	2013	5	13	1 	2	0	195	277
3170	2013	5	13	2 	2	0	141	149
3171	2013	5	13	3 	2	0	167	169
3172	2013	5	13	4 	2	0	516	489
3173	2013	5	13	5 	2	0	2058	1682
3174	2013	5	13	6 	2	0	4903	3490
3175	2013	5	13	7 	2	0	4463	4227
3176	2013	5	13	8 	2	0	5377	3318
3177	2013	5	13	9 	2	0	4199	3142
3178	2013	5	13	10	2	0	4256	3307
3179	2013	5	13	11	2	0	4071	3340
3180	2013	5	13	12	2	0	4047	3634
3181	2013	5	13	13	2	0	4019	3939
3182	2013	5	13	14	2	0	3974	3884
3183	2013	5	13	15	2	0	3933	4227
3184	2013	5	13	16	2	0	4171	4507
3185	2013	5	13	17	2	0	4707	4815
3186	2013	5	13	18	2	0	4368	4998
3187	2013	5	13	19	2	0	3838	4833
3188	2013	5	13	20	2	0	2843	4200
3189	2013	5	13	21	2	0	2093	2889
3190	2013	5	13	22	2	0	1514	2258
3191	2013	5	13	23	2	0	952	1403
3192	2013	5	14	0 	3	0	531	725
3193	2013	5	14	1 	3	0	278	292
3194	2013	5	14	2 	3	0	191	175
3195	2013	5	14	3 	3	0	272	208
3196	2013	5	14	4 	3	0	758	517
3197	2013	5	14	5 	3	0	2049	1610
3198	2013	5	14	6 	3	0	5079	3325
3199	2013	5	14	7 	3	0	4515	3969
3200	2013	5	14	8 	3	0	5198	3306
3201	2013	5	14	9 	3	0	5126	3126
3202	2013	5	14	10	3	0	4522	2767
3203	2013	5	14	11	3	0	3930	3806
3204	2013	5	14	12	3	0	4166	3603
3205	2013	5	14	13	3	0	4136	3972
3206	2013	5	14	14	3	0	3852	4086
3207	2013	5	14	15	3	0	4028	4173
3208	2013	5	14	16	3	0	4435	4532
3209	2013	5	14	17	3	0	4357	4939
3210	2013	5	14	18	3	0	4353	5127
3211	2013	5	14	19	3	0	3750	4895
3212	2013	5	14	20	3	0	2848	4115
3213	2013	5	14	21	3	0	2131	2879
3214	2013	5	14	22	3	0	1627	2168
3215	2013	5	14	23	3	0	1024	1211
3216	2013	5	15	0 	4	0	587	515
3217	2013	5	15	1 	4	0	343	307
3218	2013	5	15	2 	4	0	220	173
3219	2013	5	15	3 	4	0	229	211
3220	2013	5	15	4 	4	0	488	449
3221	2013	5	15	5 	4	0	1936	1525
3222	2013	5	15	6 	4	0	5176	3530
3223	2013	5	15	7 	4	0	4671	4070
3224	2013	5	15	8 	4	0	5198	3345
3225	2013	5	15	9 	4	0	4471	3157
3226	2013	5	15	10	4	0	4266	3180
3227	2013	5	15	11	4	0	4138	3445
3228	2013	5	15	12	4	0	4025	3574
3229	2013	5	15	13	4	0	3939	3858
3230	2013	5	15	14	4	0	3887	4166
3231	2013	5	15	15	4	0	3732	4159
3232	2013	5	15	16	4	0	4218	4285
3233	2013	5	15	17	4	0	4488	5002
3234	2013	5	15	18	4	0	4078	4713
3235	2013	5	15	19	4	0	4178	4763
3236	2013	5	15	20	4	0	3330	4403
3237	2013	5	15	21	4	0	2265	3245
3238	2013	5	15	22	4	0	1868	2433
3239	2013	5	15	23	4	0	1086	1108
3240	2013	5	16	0 	5	0	579	575
3241	2013	5	16	1 	5	0	320	272
3242	2013	5	16	2 	5	0	239	200
3243	2013	5	16	3 	5	0	223	215
3244	2013	5	16	4 	5	0	460	459
3245	2013	5	16	5 	5	0	1831	1557
3246	2013	5	16	6 	5	0	5066	3537
3247	2013	5	16	7 	5	0	4636	4046
3248	2013	5	16	8 	5	0	4784	3245
3249	2013	5	16	9 	5	0	4798	3079
3250	2013	5	16	10	5	0	4332	2961
3251	2013	5	16	11	5	0	4257	3720
3252	2013	5	16	12	5	0	4209	3752
3253	2013	5	16	13	5	0	4232	4144
3254	2013	5	16	14	5	0	3988	4261
3255	2013	5	16	15	5	0	4087	4332
3256	2013	5	16	16	5	0	4323	4485
3257	2013	5	16	17	5	0	4513	4832
3258	2013	5	16	18	5	0	4361	5140
3259	2013	5	16	19	5	0	3859	4729
3260	2013	5	16	20	5	0	2985	4779
3261	2013	5	16	21	5	0	2149	3314
3262	2013	5	16	22	5	0	1743	2422
3263	2013	5	16	23	5	0	1129	1740
3264	2013	5	17	0 	6	0	665	753
3265	2013	5	17	1 	6	0	429	340
3266	2013	5	17	2 	6	0	289	193
3267	2013	5	17	3 	6	0	918	243
3268	2013	5	17	4 	6	0	642	500
3269	2013	5	17	5 	6	0	1698	1361
3270	2013	5	17	6 	6	0	4341	3223
3271	2013	5	17	7 	6	0	3731	3837
3272	2013	5	17	8 	6	0	3517	2591
3273	2013	5	17	9 	6	0	3924	2660
3274	2013	5	17	10	6	0	3548	2679
3275	2013	5	17	11	6	0	2705	3037
3276	2013	5	17	12	6	0	3882	3387
3277	2013	5	17	13	6	0	3781	3621
3278	2013	5	17	14	6	0	3893	3843
3279	2013	5	17	15	6	0	3665	4258
3280	2013	5	17	16	6	0	3744	4518
3281	2013	5	17	17	6	0	4014	4704
3282	2013	5	17	18	6	0	4006	4966
3283	2013	5	17	19	6	0	3943	4265
3284	2013	5	17	20	6	0	3450	4222
3285	2013	5	17	21	6	0	3348	3164
3286	2013	5	17	22	6	0	2186	2225
3287	2013	5	17	23	6	0	1386	2016
3288	2013	5	18	0 	7	0	1271	1109
3289	2013	5	18	1 	7	0	852	697
3290	2013	5	18	2 	7	0	400	359
3291	2013	5	18	3 	7	0	436	338
3292	2013	5	18	4 	7	0	618	403
3293	2013	5	18	5 	7	0	1091	820
3294	2013	5	18	6 	7	0	1997	1499
3295	2013	5	18	7 	7	0	3294	2454
3296	2013	5	18	8 	7	0	3702	3222
3297	2013	5	18	9 	7	0	3752	3804
3298	2013	5	18	10	7	0	3715	3791
3299	2013	5	18	11	7	0	3911	4019
3300	2013	5	18	12	7	0	4113	4411
3301	2013	5	18	13	7	0	3898	4319
3302	2013	5	18	14	7	0	3768	4397
3303	2013	5	18	15	7	0	3580	3622
3304	2013	5	18	16	7	0	3755	3580
3305	2013	5	18	17	7	0	3974	3977
3306	2013	5	18	18	7	0	4343	4043
3307	2013	5	18	19	7	0	3756	3949
3308	2013	5	18	20	7	0	3366	3277
3309	2013	5	18	21	7	0	2754	2607
3310	2013	5	18	22	7	0	2481	2290
3311	2013	5	18	23	7	0	1990	2028
3312	2013	5	19	0 	1	0	1598	1346
3313	2013	5	19	1 	1	0	1440	908
3314	2013	5	19	2 	1	0	723	520
3315	2013	5	19	3 	1	0	538	365
3316	2013	5	19	4 	1	0	591	359
3317	2013	5	19	5 	1	0	960	517
3318	2013	5	19	6 	1	0	1496	930
3319	2013	5	19	7 	1	0	1894	1587
3320	2013	5	19	8 	1	0	1760	1665
3321	2013	5	19	9 	1	0	1921	1946
3322	2013	5	19	10	1	0	2032	2199
3323	2013	5	19	11	1	0	2574	2905
3324	2013	5	19	12	1	0	3241	3848
3325	2013	5	19	13	1	0	3353	3692
3326	2013	5	19	14	1	0	3136	3607
3327	2013	5	19	15	1	0	2961	3712
3328	2013	5	19	16	1	0	3517	3761
3329	2013	5	19	17	1	0	4038	3909
3330	2013	5	19	18	1	0	4032	4013
3331	2013	5	19	19	1	0	3824	3853
3332	2013	5	19	20	1	0	3010	3167
3333	2013	5	19	21	1	0	2711	2748
3334	2013	5	19	22	1	0	2457	1993
3335	2013	5	19	23	1	0	1119	1100
3336	2013	5	20	0 	2	0	504	597
3337	2013	5	20	1 	2	0	236	272
3338	2013	5	20	2 	2	0	163	168
3339	2013	5	20	3 	2	0	163	195
3340	2013	5	20	4 	2	0	482	459
3341	2013	5	20	5 	2	0	2106	1617
3342	2013	5	20	6 	2	0	4951	3631
3343	2013	5	20	7 	2	0	4383	4106
3344	2013	5	20	8 	2	0	5048	3124
3345	2013	5	20	9 	2	0	4759	2954
3346	2013	5	20	10	2	0	4066	3303
3347	2013	5	20	11	2	0	4010	3190
3348	2013	5	20	12	2	0	4043	3662
3349	2013	5	20	13	2	0	3769	3980
3350	2013	5	20	14	2	0	3696	3969
3351	2013	5	20	15	2	0	3705	4122
3352	2013	5	20	16	2	0	4197	4382
3353	2013	5	20	17	2	0	4416	4677
3354	2013	5	20	18	2	0	4527	4638
3355	2013	5	20	19	2	0	4112	4955
3356	2013	5	20	20	2	0	2680	4206
3357	2013	5	20	21	2	0	1952	2906
3358	2013	5	20	22	2	0	1650	2202
3359	2013	5	20	23	2	0	920	1316
3360	2013	5	21	0 	3	0	585	698
3361	2013	5	21	1 	3	0	361	317
3362	2013	5	21	2 	3	0	245	166
3363	2013	5	21	3 	3	0	334	188
3364	2013	5	21	4 	3	0	727	484
3365	2013	5	21	5 	3	0	2027	1549
3366	2013	5	21	6 	3	0	4903	3465
3367	2013	5	21	7 	3	0	4577	3903
3368	2013	5	21	8 	3	0	5304	3251
3369	2013	5	21	9 	3	0	4857	3048
3370	2013	5	21	10	3	0	4350	3473
3371	2013	5	21	11	3	0	3968	3277
3372	2013	5	21	12	3	0	4023	3698
3373	2013	5	21	13	3	0	3873	3953
3374	2013	5	21	14	3	0	3660	4116
3375	2013	5	21	15	3	0	3606	4053
3376	2013	5	21	16	3	0	4108	5057
3377	2013	5	21	17	3	0	3488	4968
3378	2013	5	21	18	3	0	4647	5073
3379	2013	5	21	19	3	0	4024	4886
3380	2013	5	21	20	3	0	3041	4103
3381	2013	5	21	21	3	0	2200	2889
3382	2013	5	21	22	3	0	1733	2219
3383	2013	5	21	23	3	0	1052	1023
3384	2013	5	22	0 	4	0	557	542
3385	2013	5	22	1 	4	0	313	308
3386	2013	5	22	2 	4	0	200	207
3387	2013	5	22	3 	4	0	235	213
3388	2013	5	22	4 	4	0	462	428
3389	2013	5	22	5 	4	0	1845	1549
3390	2013	5	22	6 	4	0	5122	3465
3391	2013	5	22	7 	4	0	4698	4066
3392	2013	5	22	8 	4	0	5444	3174
3393	2013	5	22	9 	4	0	4329	3134
3394	2013	5	22	10	4	0	4272	3247
3395	2013	5	22	11	4	0	4010	3302
3396	2013	5	22	12	4	0	4201	3690
3397	2013	5	22	13	4	0	4176	4105
3398	2013	5	22	14	4	0	3735	4239
3399	2013	5	22	15	4	0	3808	4278
3400	2013	5	22	16	4	0	4288	4684
3401	2013	5	22	17	4	0	4324	5314
3402	2013	5	22	18	4	0	4440	4740
3403	2013	5	22	19	4	0	4261	4878
3404	2013	5	22	20	4	0	3240	4071
3405	2013	5	22	21	4	0	2187	2887
3406	2013	5	22	22	4	0	1851	2247
3407	2013	5	22	23	4	0	1051	1146
3408	2013	5	23	0 	5	0	428	1049
3409	2013	5	23	1 	5	0	504	353
3410	2013	5	23	2 	5	0	202	210
3411	2013	5	23	3 	5	0	185	195
3412	2013	5	23	4 	5	0	429	403
3413	2013	5	23	5 	5	0	1796	1371
3414	2013	5	23	6 	5	0	4737	3334
3415	2013	5	23	7 	5	0	4647	4084
3416	2013	5	23	8 	5	0	5094	3173
3417	2013	5	23	9 	5	0	5020	3002
3418	2013	5	23	10	5	0	4301	3451
3419	2013	5	23	11	5	0	3977	3643
3420	2013	5	23	12	5	0	4154	3760
3421	2013	5	23	13	5	0	4191	4146
3422	2013	5	23	14	5	0	4012	4127
3423	2013	5	23	15	5	0	3506	4345
3424	2013	5	23	16	5	0	3883	4397
3425	2013	5	23	17	5	0	4633	4933
3426	2013	5	23	18	5	0	4575	4707
3427	2013	5	23	19	5	0	3941	4894
3428	2013	5	23	20	5	0	3125	4340
3429	2013	5	23	21	5	0	2369	3231
3430	2013	5	23	22	5	0	1972	2519
3431	2013	5	23	23	5	0	1196	1384
3432	2013	5	24	0 	6	0	598	746
3433	2013	5	24	1 	6	0	342	379
3434	2013	5	24	2 	6	0	247	245
3435	2013	5	24	3 	6	0	312	238
3436	2013	5	24	4 	6	0	707	464
3437	2013	5	24	5 	6	0	1756	1522
3438	2013	5	24	6 	6	0	4470	3370
3439	2013	5	24	7 	6	0	3705	3968
3440	2013	5	24	8 	6	0	4928	3360
3441	2013	5	24	9 	6	0	4816	2864
3442	2013	5	24	10	6	0	4250	3089
3443	2013	5	24	11	6	0	3927	3611
3444	2013	5	24	12	6	0	4012	3779
3445	2013	5	24	13	6	0	4083	4092
3446	2013	5	24	14	6	0	4311	4157
3447	2013	5	24	15	6	0	4356	4191
3448	2013	5	24	16	6	0	4194	4569
3449	2013	5	24	17	6	0	4387	4736
3450	2013	5	24	18	6	0	4057	4920
3451	2013	5	24	19	6	0	4392	4969
3452	2013	5	24	20	6	0	3743	4212
3453	2013	5	24	21	6	0	2823	3560
3454	2013	5	24	22	6	0	2227	2759
3455	2013	5	24	23	6	0	1493	1877
3456	2013	5	25	0 	7	0	1084	1134
3457	2013	5	25	1 	7	0	725	627
3458	2013	5	25	2 	7	0	467	361
3459	2013	5	25	3 	7	0	459	324
3460	2013	5	25	4 	7	0	584	427
3461	2013	5	25	5 	7	0	1176	836
3462	2013	5	25	6 	7	0	2061	1729
3463	2013	5	25	7 	7	0	3537	2792
3464	2013	5	25	8 	7	0	3964	3221
3465	2013	5	25	9 	7	0	4016	3209
3466	2013	5	25	10	7	0	3985	3459
3467	2013	5	25	11	7	0	4093	3526
3468	2013	5	25	12	7	0	4142	4133
3469	2013	5	25	13	7	0	3950	4471
3470	2013	5	25	14	7	0	3757	4233
3471	2013	5	25	15	7	0	3701	3913
3472	2013	5	25	16	7	0	3845	4204
3473	2013	5	25	17	7	0	3975	3723
3474	2013	5	25	18	7	0	4212	4184
3475	2013	5	25	19	7	0	3709	4676
3476	2013	5	25	20	7	0	3096	4040
3477	2013	5	25	21	7	0	2850	3173
3478	2013	5	25	22	7	0	2696	2360
3479	2013	5	25	23	7	0	2225	2006
3480	2013	5	26	0 	1	0	2413	1276
3481	2013	5	26	1 	1	0	1519	896
3482	2013	5	26	2 	1	0	861	521
3483	2013	5	26	3 	1	0	628	322
3484	2013	5	26	4 	1	0	580	361
3485	2013	5	26	5 	1	0	758	535
3486	2013	5	26	6 	1	0	1223	996
3487	2013	5	26	7 	1	0	1841	1555
3488	2013	5	26	8 	1	0	1912	1669
3489	2013	5	26	9 	1	0	2096	1782
3490	2013	5	26	10	1	0	2171	2115
3491	2013	5	26	11	1	0	2487	2644
3492	2013	5	26	12	1	0	3083	3538
3493	2013	5	26	13	1	0	3261	3866
3494	2013	5	26	14	1	0	2833	3505
3495	2013	5	26	15	1	0	3110	3476
3496	2013	5	26	16	1	0	3407	3733
3497	2013	5	26	17	1	0	3843	3859
3498	2013	5	26	18	1	0	4176	4093
3499	2013	5	26	19	1	0	3684	3810
3500	2013	5	26	20	1	0	2782	3189
3501	2013	5	26	21	1	0	2635	2681
3502	2013	5	26	22	1	0	1914	2005
3503	2013	5	26	23	1	0	1369	1152
3504	2013	5	27	0 	2	0	601	588
3505	2013	5	27	1 	2	0	237	248
3506	2013	5	27	2 	2	0	174	170
3507	2013	5	27	3 	2	0	171	177
3508	2013	5	27	4 	2	0	455	437
3509	2013	5	27	5 	2	0	2102	1613
3510	2013	5	27	6 	2	0	4890	3551
3511	2013	5	27	7 	2	0	4505	3966
3512	2013	5	27	8 	2	0	4957	3258
3513	2013	5	27	9 	2	0	4833	3041
3514	2013	5	27	10	2	0	4339	3381
3515	2013	5	27	11	2	0	3929	3215
3516	2013	5	27	12	2	0	3949	3499
3517	2013	5	27	13	2	0	3900	4045
3518	2013	5	27	14	2	0	3698	3898
3519	2013	5	27	15	2	0	3621	4468
3520	2013	5	27	16	2	0	4446	4697
3521	2013	5	27	17	2	0	4425	4939
3522	2013	5	27	18	2	0	4241	5153
3523	2013	5	27	19	2	0	3658	4914
3524	2013	5	27	20	2	0	2559	3967
3525	2013	5	27	21	2	0	1964	2866
3526	2013	5	27	22	2	0	1577	2256
3527	2013	5	27	23	2	0	942	1323
3528	2013	5	28	0 	3	0	576	642
3529	2013	5	28	1 	3	0	296	299
3530	2013	5	28	2 	3	0	197	197
3531	2013	5	28	3 	3	0	335	217
3532	2013	5	28	4 	3	0	776	461
3533	2013	5	28	5 	3	0	2049	1589
3534	2013	5	28	6 	3	0	5028	3446
3535	2013	5	28	7 	3	0	4554	3909
3536	2013	5	28	8 	3	0	5276	3227
3537	2013	5	28	9 	3	0	4774	3080
3538	2013	5	28	10	3	0	4427	3449
3539	2013	5	28	11	3	0	4272	3221
3540	2013	5	28	12	3	0	4318	3656
3541	2013	5	28	13	3	0	4142	3746
3542	2013	5	28	14	3	0	4055	4294
3543	2013	5	28	15	3	0	4183	4263
3544	2013	5	28	16	3	0	4346	4380
3545	2013	5	28	17	3	0	3101	5115
3546	2013	5	28	18	3	0	4562	4687
3547	2013	5	28	19	3	0	4193	4449
3548	2013	5	28	20	3	0	3281	4293
3549	2013	5	28	21	3	0	2422	3561
3550	2013	5	28	22	3	0	1851	2428
3551	2013	5	28	23	3	0	1060	1183
3552	2013	5	29	0 	4	0	615	567
3553	2013	5	29	1 	4	0	354	307
3554	2013	5	29	2 	4	0	251	178
3555	2013	5	29	3 	4	0	242	193
3556	2013	5	29	4 	4	0	522	496
3557	2013	5	29	5 	4	0	1834	1616
3558	2013	5	29	6 	4	0	5082	3487
3559	2013	5	29	7 	4	0	4891	4067
3560	2013	5	29	8 	4	0	5354	3346
3561	2013	5	29	9 	4	0	4496	3253
3562	2013	5	29	10	4	0	4405	3327
3563	2013	5	29	11	4	0	4497	3357
3564	2013	5	29	12	4	0	4263	3707
3565	2013	5	29	13	4	0	4538	4068
3566	2013	5	29	14	4	0	4295	4499
3567	2013	5	29	15	4	0	4318	4325
3568	2013	5	29	16	4	0	4437	4730
3569	2013	5	29	17	4	0	4188	5080
3570	2013	5	29	18	4	0	4379	5252
3571	2013	5	29	19	4	0	4112	4632
3572	2013	5	29	20	4	0	3664	4516
3573	2013	5	29	21	4	0	2772	3608
3574	2013	5	29	22	4	0	2492	3069
3575	2013	5	29	23	4	0	1629	2010
3576	2013	5	30	0 	5	0	1157	1224
3577	2013	5	30	1 	5	0	690	650
3578	2013	5	30	2 	5	0	519	373
3579	2013	5	30	3 	5	0	535	335
3580	2013	5	30	4 	5	0	1051	461
3581	2013	5	30	5 	5	0	1525	784
3582	2013	5	30	6 	5	0	2233	1400
3583	2013	5	30	7 	5	0	2272	1941
3584	2013	5	30	8 	5	0	2516	2036
3585	2013	5	30	9 	5	0	2891	2274
3586	2013	5	30	10	5	0	3195	2443
3587	2013	5	30	11	5	0	3507	3029
3588	2013	5	30	12	5	0	3437	3223
3589	2013	5	30	13	5	0	3263	3514
3590	2013	5	30	14	5	0	3094	3116
3591	2013	5	30	15	5	0	2869	3083
3592	2013	5	30	16	5	0	3184	3243
3593	2013	5	30	17	5	0	3553	3176
3594	2013	5	30	18	5	0	3238	3338
3595	2013	5	30	19	5	0	2942	2853
3596	2013	5	30	20	5	0	2321	2280
3597	2013	5	30	21	5	0	2209	2006
3598	2013	5	30	22	5	0	1780	1751
3599	2013	5	30	23	5	0	1317	1264
3600	2013	5	31	0 	6	0	802	681
3601	2013	5	31	1 	6	0	426	409
3602	2013	5	31	2 	6	0	256	185
3603	2013	5	31	3 	6	0	369	253
3604	2013	5	31	4 	6	0	708	439
3605	2013	5	31	5 	6	0	1429	1340
3606	2013	5	31	6 	6	0	3491	2669
3607	2013	5	31	7 	6	0	3812	3371
3608	2013	5	31	8 	6	0	3858	3023
3609	2013	5	31	9 	6	0	3776	3025
3610	2013	5	31	10	6	0	3875	3341
3611	2013	5	31	11	6	0	4104	3392
3612	2013	5	31	12	6	0	4011	3513
3613	2013	5	31	13	6	0	3756	3787
3614	2013	5	31	14	6	0	3951	3990
3615	2013	5	31	15	6	0	3883	3957
3616	2013	5	31	16	6	0	3924	4291
3617	2013	5	31	17	6	0	3884	4436
3618	2013	5	31	18	6	0	3819	4321
3619	2013	5	31	19	6	0	3995	3748
3620	2013	5	31	20	6	0	3654	3319
3621	2013	5	31	21	6	0	2292	2648
3622	2013	5	31	22	6	0	1954	2120
3623	2013	5	31	23	6	0	1362	1539
3624	2013	6	1	0 	7	0	1033	959
3625	2013	6	1	1 	7	0	692	560
3626	2013	6	1	2 	7	0	616	410
3627	2013	6	1	3 	7	0	719	293
3628	2013	6	1	4 	7	0	603	381
3629	2013	6	1	5 	7	0	1074	813
3630	2013	6	1	6 	7	0	1723	1524
3631	2013	6	1	7 	7	0	2601	2643
3632	2013	6	1	8 	7	0	3072	3501
3633	2013	6	1	9 	7	0	3424	3043
3634	2013	6	1	10	7	0	3827	2995
3635	2013	6	1	11	7	0	3595	3411
3636	2013	6	1	12	7	0	4035	3928
3637	2013	6	1	13	7	0	4312	3975
3638	2013	6	1	14	7	0	3563	3766
3639	2013	6	1	15	7	0	3282	3663
3640	2013	6	1	16	7	0	3641	3664
3641	2013	6	1	17	7	0	3769	3685
3642	2013	6	1	18	7	0	3671	4040
3643	2013	6	1	19	7	0	3481	4066
3644	2013	6	1	20	7	0	2806	3563
3645	2013	6	1	21	7	0	2531	2944
3646	2013	6	1	22	7	0	2337	2334
3647	2013	6	1	23	7	0	2079	1936
3648	2013	6	2	0 	1	0	1375	1283
3649	2013	6	2	1 	1	0	1122	896
3650	2013	6	2	2 	1	0	1197	571
3651	2013	6	2	3 	1	0	581	389
3652	2013	6	2	4 	1	0	553	372
3653	2013	6	2	5 	1	0	848	556
3654	2013	6	2	6 	1	0	1332	1115
3655	2013	6	2	7 	1	0	2019	1573
3656	2013	6	2	8 	1	0	1910	1826
3657	2013	6	2	9 	1	0	2061	2139
3658	2013	6	2	10	1	0	2398	2659
3659	2013	6	2	11	1	0	2799	3229
3660	2013	6	2	12	1	0	3368	4042
3661	2013	6	2	13	1	0	3691	4074
3662	2013	6	2	14	1	0	3670	3728
3663	2013	6	2	15	1	0	3725	3912
3664	2013	6	2	16	1	0	3266	3554
3665	2013	6	2	17	1	0	3388	3423
3666	2013	6	2	18	1	0	3911	3885
3667	2013	6	2	19	1	0	3643	4140
3668	2013	6	2	20	1	0	2578	3458
3669	2013	6	2	21	1	0	2321	3083
3670	2013	6	2	22	1	0	1724	2201
3671	2013	6	2	23	1	0	999	1437
3672	2013	6	3	0 	2	0	537	697
3673	2013	6	3	1 	2	0	243	338
3674	2013	6	3	2 	2	0	171	175
3675	2013	6	3	3 	2	0	174	190
3676	2013	6	3	4 	2	0	464	426
3677	2013	6	3	5 	2	0	2004	1612
3678	2013	6	3	6 	2	0	4912	3407
3679	2013	6	3	7 	2	0	3915	3809
3680	2013	6	3	8 	2	0	4928	3201
3681	2013	6	3	9 	2	0	5122	2872
3682	2013	6	3	10	2	0	4151	3129
3683	2013	6	3	11	2	0	3985	3116
3684	2013	6	3	12	2	0	3683	3183
3685	2013	6	3	13	2	0	3550	3650
3686	2013	6	3	14	2	0	3560	3199
3687	2013	6	3	15	2	0	3597	3656
3688	2013	6	3	16	2	0	3860	4378
3689	2013	6	3	17	2	0	4272	4723
3690	2013	6	3	18	2	0	4048	4488
3691	2013	6	3	19	2	0	3814	4748
3692	2013	6	3	20	2	0	2854	4571
3693	2013	6	3	21	2	0	1944	3192
3694	2013	6	3	22	2	0	1546	2104
3695	2013	6	3	23	2	0	1003	1140
3696	2013	6	4	0 	3	0	540	575
3697	2013	6	4	1 	3	0	293	311
3698	2013	6	4	2 	3	0	198	170
3699	2013	6	4	3 	3	0	186	177
3700	2013	6	4	4 	3	0	524	425
3701	2013	6	4	5 	3	0	1819	1447
3702	2013	6	4	6 	3	0	4666	3420
3703	2013	6	4	7 	3	0	4342	3900
3704	2013	6	4	8 	3	0	5454	3113
3705	2013	6	4	9 	3	0	5159	2981
3706	2013	6	4	10	3	0	4312	3089
3707	2013	6	4	11	3	0	4119	3459
3708	2013	6	4	12	3	0	4109	3548
3709	2013	6	4	13	3	0	4124	3806
3710	2013	6	4	14	3	0	3864	4167
3711	2013	6	4	15	3	0	3970	3880
3712	2013	6	4	16	3	0	4095	4711
3713	2013	6	4	17	3	0	4270	4935
3714	2013	6	4	18	3	0	3724	4549
3715	2013	6	4	19	3	0	2666	4350
3716	2013	6	4	20	3	0	2289	3905
3717	2013	6	4	21	3	0	2822	4017
3718	2013	6	4	22	3	0	2317	2241
3719	2013	6	4	23	3	0	1423	1135
3720	2013	6	5	0 	4	0	863	563
3721	2013	6	5	1 	4	0	500	275
3722	2013	6	5	2 	4	0	188	171
3723	2013	6	5	3 	4	0	201	201
3724	2013	6	5	4 	4	0	483	422
3725	2013	6	5	5 	4	0	1937	1617
