id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummyl1	roe	logporte	ti	LL	lucrativ	alavl1	roal1	folgal1	bnpl1	finepl1	expl2	folgacpl1	roel1	lucrativl1	bndesdummy
WEGE3 BZ Equity	2009	0.019664562	0.284447	0.083630181	0.811333676	0.000703735	1	0	0	1	0.252328201	9.653409446	0	550.543	0.122287425	0.374381006	0.09707655	0.738741577	0.043696016	0	0	1641014016	0.308573097	0.149473071	1
WEGE3 BZ Equity	2010	0.022950961	0.322046	0.069201258	0.941224673	0.000678989	0	0	0	1	0.165463083	9.624346049	0	519.782	0.123445478	0.284447014	0.083630182	0.811333656	0.000703735	1	0	1865549056	0.252328187	0.122287422	1
WEGE3 BZ Equity	2011	0.025975983	0.379726	0.064456947	0.847608096	0.006993298	0	0	0	1	0.146672137	9.642659662	0	586.936	0.133638344	0.322046012	0.069201261	0.941224694	0.000678989	0	0	2274597120	0.16546309	0.123445481	1
WEGE3 BZ Equity	2012	0.023486049	0.303116	0.073921856	0.67139632	0.019835807	0	0	0	1	0.150242577	9.715117901	0	655.979	0.126407265	0.379725993	0.064456947	0.847608089	0.006993298	0	0	2855205888	0.146672145	0.133638337	1
WEGE3 BZ Equity	2013	0.026797889	0.316429	0.083171544	0.891185942	0	0	0	0	1	0.158005321	9.790558043	0	843.467	0.13661867	0.303115994	0.073921859	0.671396315	0.019835807	0	0	3114100992	0.150242582	0.126407266	0
WEGE3 BZ Equity	2014	0.02856867	0.346064	0.081028259	0.86719971	0	0	0	0	0	0.18169291	9.834350499	0	954.726	0.139806786	0.316428989	0.083171546	0.891185939	0	0	0	2697192960	0.158005327	0.136618674	0
WEGE3 BZ Equity	2015	0.029097398	0.361319	0.081061717	0.880579282	0	0	0	0	0	0.185770995	9.894357994	0	1156.065	0.147443034	0.346064001	0.08102826	0.867199719	0	0	0	4273739008	0.181692913	0.139806792	0
WHRL4 BZ Equity	2006							1																	
WHRL4 BZ Equity	2007		0.007305	0.124559493	0.176369781	0	1	1			0.170312382	9.702637983		475.609	0.0943218										1
WHRL4 BZ Equity	2008	0.00196419	0.026375	0.172338857	0.819782374	0	1	1	0	1	0.2657519	9.746834333	0	662.823	0.118730757	0.007305	0.124559492	0.176369786	0	1	1	623401024	0.170312375	0.094321802	0
WHRL4 BZ Equity	2009	0.003013692	0.028417	0.08181262	0.480402458	0	0	1	0	0	0.398643289	9.772647086	0	357.027	0.060263448	0.026374999	0.172338858	0.819782376	0	1	1	508988000	0.265751898	0.118730754	0
WHRL4 BZ Equity	2010	0.003526469	0.021365	0.12784741	0.624289664	0	0	1	0	0	0.206462421	9.824428628	0	620.332	0.092938478	0.028417001	0.08181262	0.48040247	0	0	1	663654976	0.398643285	0.060263447	0
WHRL4 BZ Equity	2011	0.003300913	0.016148	0.070115202	0.291440978	0	1	1	0	0	0.360811275	9.868350264	0	368.678	0.049922573	0.021365	0.127847403	0.624289691	0	0	1	819252992	0.206462428	0.092938475	0
WHRL4 BZ Equity	2012	0.002358047	0.018689	0.101579928	0.373305401	0	1	1	0	0	0.203556348	9.873049243	0	606.267	0.081210968	0.016147999	0.070115201	0.291440964	0	1	1	633534016	0.360811263	0.049922574	0
WHRL4 BZ Equity	2013	0.001797071	0.021054	0.123579496	0.498286773	0	0	1	0	0	0.284403937	9.927262597	0	812.747	0.096093227	0.018688999	0.101579927	0.37330541	0	1	1	528097984	0.203556344	0.081210971	0
WHRL4 BZ Equity	2014	0.002591667	0.034133	0.114583094	0.78943228	0	0	1	0	0	0.329750123	9.970107669	0	708.968	0.075948459	0.021054	0.123579495	0.498286784	0	0	1	884115968	0.28440395	0.09609323	0
WHRL4 BZ Equity	2015	0.003410264	0.030642	0.043776497	0.196674109	0	0	1	0	0	0.332348275	9.984950286	0	286.792	0.029690448	0.034132998	0.114583097	0.789432287	0	0	1	1160372992	0.329750121	0.075948462	0
EGIE3 BZ Equity	2006							0																	
EGIE3 BZ Equity	2007		0.017328	0.158474195	0.915521073	0.013754194	0	1			0.354176471	9.432252675		1045.627	0.38647741										1
EGIE3 BZ Equity	2008	0.008087662	0.091481	0.133682282	0.719291068	0	0	0	0	1	0.371203964	9.483362889	0	1115.153	0.366413586	0.017328	0.158474192	0.915521085	0.013754194	0	0	-454760000	0.354176462	0.386477411	0
EGIE3 BZ Equity	2009	0.008192921	0.074178	0.099764788	0.698267312	0	0	0	0	0	0.351695856	9.536690226	0	1090.867	0.317016289	0.091481	0.133682281	0.719291091	0	0	1	-215444992	0.371203959	0.366413593	0
EGIE3 BZ Equity	2010	0.008223382	0.102581	0.094289638	0.445775647	0	0	0	0	0	0.245191106	9.543655517	0	1211.649	0.346514419	0.074178003	0.099764787	0.698267341	0	0	0	-954196992	0.351695865	0.317016304	0
EGIE3 BZ Equity	2011	0.008065726	0.18466	0.117016421	0.762497367	0	0	1	0	0	0.238857575	9.612824212	0	1447.636	0.353049143	0.102581002	0.094289638	0.445775658	0	0	0	466456992	0.245191112	0.346514434	0
EGIE3 BZ Equity	2012	0.007639696	0.313023	0.121067992	0.925076096	0.025836	0	1	0	0	0.265608711	9.636181977	0	1490.454	0.344458257	0.184660003	0.11701642	0.762497365	0	0	0	-353104992	0.238857582	0.353049129	1
EGIE3 BZ Equity	2013	0.006749202	0.326438	0.113637799	0.875699873	0	0	1	0	1	0.270880772	9.691302475	0	1436.112	0.29233838	0.313023001	0.121067993	0.925076067	0.025836	0	1	53510000	0.265608698	0.344458252	0
EGIE3 BZ Equity	2014	0.005267983	0.318022	0.101573104	0.777477848	0	0	1	0	0	0.26770105	9.745750546	0	1382.368	0.248240779	0.32643801	0.113637798	0.875699878	0	0	1	294632000	0.270880759	0.292338371	0
EGIE3 BZ Equity	2015	0.005815845	0.309807	0.098060523	0.667948792	0	0	0	0	0	0.244452779	9.811071791	0	1500.392	0.231810417	0.318022013	0.101573102	0.77747786	0	0	1	154754000	0.26770106	0.248240784	0
